user_id,reviews_per_user,reviews_per_day,burst_activity_score,unique_products,product_concentration,avg_hours_between_reviews,days_active
A34UVV757IKPVB,1,1.0,0.0,1,0.0,0.0,1
A34V0V1CGJPKIU,1,1.0,0.0,1,0.0,0.0,1
A34VCCL1YO6D0I,3,0.017045454545454544,0.0,3,0.0,2100.0,176
A34VKO642QP76Z,1,1.0,0.0,1,0.0,0.0,1
A34W3C38EAN5WL,1,1.0,0.0,1,0.0,0.0,1
A34WISS43CVLDP,1,1.0,0.0,1,0.0,0.0,1
A34WPI852H7AVB,1,1.0,0.0,1,0.0,0.0,1
A34WYT35SQGBH3,1,1.0,0.0,1,0.0,0.0,1
A34X9CGJCEE5Q5,1,1.0,0.0,1,0.0,0.0,1
A34XU2SMQ7LRQO,1,1.0,0.0,1,0.0,0.0,1
A34ZFS8Z5ISLQR,1,1.0,0.0,1,0.0,0.0,1
A3507DMCU3IEGI,1,1.0,0.0,1,0.0,0.0,1
A350VVPCU2J3EH,1,1.0,0.0,1,0.0,0.0,1
A351TM1V66NOEJ,1,1.0,0.0,1,0.0,0.0,1
A352GZK70MPY2R,1,1.0,0.0,1,0.0,0.0,1
A352L9PCDDK7NE,1,1.0,0.0,1,0.0,0.0,1
A353N8AMEU296G,1,1.0,0.0,1,0.0,0.0,1
A353UAPCDFKIYD,1,1.0,0.0,1,0.0,0.0,1
A354OVU5DU050Q,1,1.0,0.0,1,0.0,0.0,1
A3552ZMW6AKTR3,1,1.0,0.0,1,0.0,0.0,1
A355B9HM87SFHE,2,0.06896551724137931,0.0,2,0.0,672.0,29
A355M74J438SGG,1,1.0,0.0,1,0.0,0.0,1
A35667Y9Y4EBLE,1,1.0,0.0,1,0.0,0.0,1
A356BWNK80JKVP,1,1.0,0.0,1,0.0,0.0,1
A356RFKNIG043B,1,1.0,0.0,1,0.0,0.0,1
A357HQZDY3YE58,1,1.0,0.0,1,0.0,0.0,1
A35AAI6C5QX0HA,1,1.0,0.0,1,0.0,0.0,1
A35B9KQC3483CR,1,1.0,0.0,1,0.0,0.0,1
A35BXS8M3HZZV4,1,1.0,0.0,1,0.0,0.0,1
A35C08P4HELIMI,1,1.0,0.0,1,0.0,0.0,1
A35CLCBHMOLSIN,1,1.0,0.0,1,0.0,0.0,1
A35EC54TIQQN01,1,1.0,0.0,1,0.0,0.0,1
A35EXMSN4DPU9I,1,1.0,0.0,1,0.0,0.0,1
A35FPAMOA9XI55,1,1.0,0.0,1,0.0,0.0,1
A35FTKYO9UQZWF,1,1.0,0.0,1,0.0,0.0,1
A35GCX48AVAQPB,1,1.0,0.0,1,0.0,0.0,1
A35HFZ8O44O062,1,1.0,0.0,1,0.0,0.0,1
A35HJZ1AACVMKK,1,1.0,0.0,1,0.0,0.0,1
A35HK0ZU7MWA4X,1,1.0,0.0,1,0.0,0.0,1
A35HR13MDW19RP,1,1.0,0.0,1,0.0,0.0,1
A35HUT8MQMT21L,1,1.0,0.0,1,0.0,0.0,1
A35IK5PV6GLP31,1,1.0,0.0,1,0.0,0.0,1
A35IODHDPM2SLS,1,1.0,0.0,1,0.0,0.0,1
A35JCASWZL0XBH,1,1.0,0.0,1,0.0,0.0,1
A35JHHE1NW0DIK,1,1.0,0.0,1,0.0,0.0,1
A35JP8KSV9281K,1,1.0,0.0,1,0.0,0.0,1
A35JT7XCQM7D37,1,1.0,0.0,1,0.0,0.0,1
A35K21L7HIH76Q,1,1.0,0.0,1,0.0,0.0,1
A35LFO0F2ROTNG,1,1.0,0.0,1,0.0,0.0,1
A35LSGTF3H8BYV,1,1.0,0.0,1,0.0,0.0,1
A35MUY1T5C335X,4,0.0011477761836441894,0.4330123771329365,4,0.0,27872.0,3485
A35NPKN2RKX8LH,1,1.0,0.0,1,0.0,0.0,1
A35O0043BLN6FS,1,1.0,0.0,1,0.0,0.0,1
A35O0DIWXOOS1V,1,1.0,0.0,1,0.0,0.0,1
A35OGQY4CFTKVK,1,1.0,0.0,1,0.0,0.0,1
A35OQ29USFZHDN,1,1.0,0.0,1,0.0,0.0,1
A35PIJ9XIK1QDG,1,1.0,0.0,1,0.0,0.0,1
A35PIXLJIUTKZN,1,1.0,0.0,1,0.0,0.0,1
A35SB5XA89HR41,2,0.011299435028248588,0.0,2,0.0,4224.0,177
A35ST2XPLHG2BR,1,1.0,0.0,1,0.0,0.0,1
A35ST5ADM1MSQX,1,1.0,0.0,1,0.0,0.0,1
A35SXNALXC54WU,1,1.0,0.0,1,0.0,0.0,1
A35T95CVL2QB9O,1,1.0,0.0,1,0.0,0.0,1
A35TD8QAUMV0DB,2,0.02,0.0,2,0.0,2376.0,100
A35TJIUIJDKJ7A,1,1.0,0.0,1,0.0,0.0,1
A35U66IR43E4U6,1,1.0,0.0,1,0.0,0.0,1
A35V32HZEGZH04,1,1.0,0.0,1,0.0,0.0,1
A35W3JQYP0M655,1,1.0,0.0,1,0.0,0.0,1
A35WP5LHJSZ4HC,1,1.0,0.0,1,0.0,0.0,1
A35YJ7SBI8ZTME,1,1.0,0.0,1,0.0,0.0,1
A35Z26M69ZK7EJ,1,1.0,0.0,1,0.0,0.0,1
A35Z3TBNCQU3VY,1,1.0,0.0,1,0.0,0.0,1
A360AVFBKSAY4W,1,1.0,0.0,1,0.0,0.0,1
A362UVNTN7KI68,1,1.0,0.0,1,0.0,0.0,1
A3639Z6O5JBLIZ,1,1.0,0.0,1,0.0,0.0,1
A363QRXP83K8ZE,1,1.0,0.0,1,0.0,0.0,1
A365PBEOWM7EI7,1,1.0,0.0,1,0.0,0.0,1
A365UWK3K5SD1X,1,1.0,0.0,1,0.0,0.0,1
A3669T2UVJZR41,1,1.0,0.0,1,0.0,0.0,1
A366EEYIQBU9I5,1,1.0,0.0,1,0.0,0.0,1
A366NR0YOJ0NVZ,1,1.0,0.0,1,0.0,0.0,1
A36890902KUCK5,1,1.0,0.0,1,0.0,0.0,1
A369AXZV1Q2LDC,1,1.0,0.0,1,0.0,0.0,1
A369WEIVFS31G7,1,1.0,0.0,1,0.0,0.0,1
A369ZU3YLFRDIC,1,1.0,0.0,1,0.0,0.0,1
A36ARO7W03JMXV,3,0.0017172295363480253,0.0,3,0.0,20952.0,1747
A36CA7WO8H60SK,1,1.0,0.0,1,0.0,0.0,1
A36CB8LS12L46X,1,1.0,0.0,1,0.0,0.0,1
A36CCV2B7XQGJK,1,1.0,0.0,1,0.0,0.0,1
A36CLMUHL8OBHJ,1,1.0,0.0,1,0.0,0.0,1
A36DNPFCX8A0Q3,1,1.0,0.0,1,0.0,0.0,1
A36DSZZST9T1RQ,1,1.0,0.0,1,0.0,0.0,1
A36E0HUM2Q6BSU,1,1.0,0.0,1,0.0,0.0,1
A36ETJ4I1FEG6J,1,1.0,0.0,1,0.0,0.0,1
A36EWCNCF4OQG8,1,1.0,0.0,1,0.0,0.0,1
A36FLCHRBNUUCV,1,1.0,0.0,1,0.0,0.0,1
A36FRBJ4QO0RQ3,1,1.0,0.0,1,0.0,0.0,1
A36GB0BMOGXTM0,1,1.0,0.0,1,0.0,0.0,1
A36GTKCSONG3YQ,1,1.0,0.0,1,0.0,0.0,1
A36H6CP232NRYD,1,1.0,0.0,1,0.0,0.0,1
A36HL8Y5NI4FR9,2,2.0,0.0,2,0.0,0.0,1
A36I8TB372U04R,1,1.0,0.0,1,0.0,0.0,1
A36J60Z5VCWBQZ,1,1.0,0.0,1,0.0,0.0,1
A36K2N527TXXJN,1,1.0,0.0,1,0.0,0.0,1
A36K4VOLWEBG1H,1,1.0,0.0,1,0.0,0.0,1
A36KQQ89928GK2,1,1.0,0.0,1,0.0,0.0,1
A36LDA9339NE8Q,2,0.000617093489663684,0.0,2,0.0,77760.0,3241
A36LUBBXFGA2Q2,1,1.0,0.0,1,0.0,0.0,1
A36MDL9RQGO7EN,1,1.0,0.0,1,0.0,0.0,1
A36MHSUQIH1XJE,1,1.0,0.0,1,0.0,0.0,1
A36N2I7T8KSQEF,1,1.0,0.0,1,0.0,0.0,1
A36NE7OSWUC5KS,1,1.0,0.0,1,0.0,0.0,1
A36QDG8RP3T5AM,1,1.0,0.0,1,0.0,0.0,1
A36R1GGNDJ0R5I,1,1.0,0.0,1,0.0,0.0,1
A36T60KRYUZ6OC,1,1.0,0.0,1,0.0,0.0,1
A36TM9ZVJF41SS,1,1.0,0.0,1,0.0,0.0,1
A36VJLLJTI7TIA,3,0.0375,0.0,3,0.0,948.0,80
A36VX41XBE84P7,1,1.0,0.0,1,0.0,0.0,1
A36WC1DIS1PVS2,1,1.0,0.0,1,0.0,0.0,1
A36WEPNLF8S8P3,1,1.0,0.0,1,0.0,0.0,1
A36X4SWF1TX93Q,1,1.0,0.0,1,0.0,0.0,1
A36X82VV95S49L,1,1.0,0.0,1,0.0,0.0,1
A36XMNKPKOG69I,1,1.0,0.0,1,0.0,0.0,1
A36XQ1OK9UUSB0,3,0.15789473684210525,0.47140420652156073,3,0.0,216.0,19
A36YGJOFWHHRAC,1,1.0,0.0,1,0.0,0.0,1
A36Z1OLH6B0C2I,1,1.0,0.0,1,0.0,0.0,1
A36Z96ASIRAB1E,1,1.0,0.0,1,0.0,0.0,1
A3703H5T2Y0R0K,1,1.0,0.0,1,0.0,0.0,1
A370ZOS3HOG1JH,1,1.0,0.0,1,0.0,0.0,1
A37187ZFJZKUPY,1,1.0,0.0,1,0.0,0.0,1
A371ZZ95ZQEIZV,1,1.0,0.0,1,0.0,0.0,1
A372X2HNH627N1,1,1.0,0.0,1,0.0,0.0,1
A3735ONQL764JD,1,1.0,0.0,1,0.0,0.0,1
A3759SJ9AA9QVU,1,1.0,0.0,1,0.0,0.0,1
A375DGFZH425FM,1,1.0,0.0,1,0.0,0.0,1
A3766V4YCREN0D,1,1.0,0.0,1,0.0,0.0,1
A3774N0999VO0P,1,1.0,0.0,1,0.0,0.0,1
A3775OP5VTX5ON,1,1.0,0.0,1,0.0,0.0,1
A377WOEALNCQY4,1,1.0,0.0,1,0.0,0.0,1
A37894K753YF3J,1,1.0,0.0,1,0.0,0.0,1
A378RFIJ6U88DI,1,1.0,0.0,1,0.0,0.0,1
A379D24QUVV1X3,1,1.0,0.0,1,0.0,0.0,1
A379VJJGXWIZFE,1,1.0,0.0,1,0.0,0.0,1
A37A27YO5I79IZ,1,1.0,0.0,1,0.0,0.0,1
A37AO20OXS51QA,1,1.0,0.0,1,0.0,0.0,1
A37AO7DNHVKB28,1,1.0,0.0,1,0.0,0.0,1
A37AQ1M5701JCG,1,1.0,0.0,1,0.0,0.0,1
A37AQI4AU3JWSR,1,1.0,0.0,1,0.0,0.0,1
A37BPVPTAM7JWP,1,1.0,0.0,1,0.0,0.0,1
A37D0RO6MQ230W,1,1.0,0.0,1,0.0,0.0,1
A37E5KVAKOZFVS,1,1.0,0.0,1,0.0,0.0,1
A37F1PDYYBKLGD,1,1.0,0.0,1,0.0,0.0,1
A37FB0STAIM5PY,1,1.0,0.0,1,0.0,0.0,1
A37FBFYV7JGRVN,1,1.0,0.0,1,0.0,0.0,1
A37FCNU3EY6LZM,1,1.0,0.0,1,0.0,0.0,1
A37FRCTCXFL6CU,1,1.0,0.0,1,0.0,0.0,1
A37FULV9NLQYXU,1,1.0,0.0,1,0.0,0.0,1
A37GFV0AL784BL,1,1.0,0.0,1,0.0,0.0,1
A37I377QOTELM1,1,1.0,0.0,1,0.0,0.0,1
A37IXQTOMZDPNA,1,1.0,0.0,1,0.0,0.0,1
A37JNUJSVAJKYN,1,1.0,0.0,1,0.0,0.0,1
A37JWH7Y3AGPKH,1,1.0,0.0,1,0.0,0.0,1
A37KC1KU0JPI1K,1,1.0,0.0,1,0.0,0.0,1
A37KD47W5WONHK,1,1.0,0.0,1,0.0,0.0,1
A37KEW14MD925E,1,1.0,0.0,1,0.0,0.0,1
A37LCWTTQMBMFX,1,1.0,0.0,1,0.0,0.0,1
A37MO3JSJKWYQ8,1,1.0,0.0,1,0.0,0.0,1
A37NODCIL8PP75,1,1.0,0.0,1,0.0,0.0,1
A37NP1T8KCEMOW,1,1.0,0.0,1,0.0,0.0,1
A37NYCRAA80CP8,1,1.0,0.0,1,0.0,0.0,1
A37OD7AIUMV3EO,1,1.0,0.0,1,0.0,0.0,1
A37OTRJO1NM63H,1,1.0,0.0,1,0.0,0.0,1
A37OY0QXW9R2ES,1,1.0,0.0,1,0.0,0.0,1
A37PHA4BWQ4XB9,1,1.0,0.0,1,0.0,0.0,1
A37Q5MOP4E2YLZ,1,1.0,0.0,1,0.0,0.0,1
A37RCN295YXNKD,2,0.002570694087403599,0.0,2,0.0,18648.0,778
A37T4NN3DV3U75,1,1.0,0.0,1,0.0,0.0,1
A37U6OGB6BRJPQ,1,1.0,0.0,1,0.0,0.0,1
A37UU7LD4MWAJQ,1,1.0,0.0,1,0.0,0.0,1
A37VJLVXDOWABZ,1,1.0,0.0,1,0.0,0.0,1
A37WO4IXM2HON1,1,1.0,0.0,1,0.0,0.0,1
A37WVR9M1STQDU,1,1.0,0.0,1,0.0,0.0,1
A37WWMRMNR2KSA,1,1.0,0.0,1,0.0,0.0,1
A37WZJIGAQRPSL,1,1.0,0.0,1,0.0,0.0,1
A37YBFELWPSCLB,1,1.0,0.0,1,0.0,0.0,1
A37YWL8YILUNDL,1,1.0,0.0,1,0.0,0.0,1
A37Z65SZVT0TVB,2,2.0,0.0,2,0.0,0.0,1
A37ZW5VNQTIO5S,1,1.0,0.0,1,0.0,0.0,1
A380W12QEPG2BO,3,0.00804289544235925,0.47140420652156073,3,0.0,4464.0,373
A38155DKJODLWZ,1,1.0,0.0,1,0.0,0.0,1
A381YC9NE1K8R8,1,1.0,0.0,1,0.0,0.0,1
A3823WQPK4LXLL,2,0.021505376344086023,0.0,2,0.0,2208.0,93
A382XPXKY11IIN,1,1.0,0.0,1,0.0,0.0,1
A382YHBEX6MPS9,1,1.0,0.0,1,0.0,0.0,1
A384P5XYDRGBCF,1,1.0,0.0,1,0.0,0.0,1
A384UZZIZDHSNJ,1,1.0,0.0,1,0.0,0.0,1
A386NVAVQV5WUO,2,0.024390243902439025,0.0,2,0.0,1944.0,82
A387C579TCK3BG,1,1.0,0.0,1,0.0,0.0,1
A387QAUJHI23S8,1,1.0,0.0,1,0.0,0.0,1
A388UKVL7CLB2K,1,1.0,0.0,1,0.0,0.0,1
A3890NYX72ZQ,1,1.0,0.0,1,0.0,0.0,1
A38986T7SECVKX,1,1.0,0.0,1,0.0,0.0,1
A389M5HYNF26PN,1,1.0,0.0,1,0.0,0.0,1
A38AAY3HJVHZAU,1,1.0,0.0,1,0.0,0.0,1
A38B7DTWWL4JE,1,1.0,0.0,1,0.0,0.0,1
A38BJJO4VGJIQ5,1,1.0,0.0,1,0.0,0.0,1
A38BUEXQR3ERCX,1,1.0,0.0,1,0.0,0.0,1
A38CQJJOWSL8A7,1,1.0,0.0,1,0.0,0.0,1
A38D9RSMAYZSCM,1,1.0,0.0,1,0.0,0.0,1
A38DL9ER9ZHC9P,1,1.0,0.0,1,0.0,0.0,1
A38EHG0M5YL5YQ,1,1.0,0.0,1,0.0,0.0,1
A38FEJ8BPFY320,1,1.0,0.0,1,0.0,0.0,1
A38FGQVJM18OWV,1,1.0,0.0,1,0.0,0.0,1
A38FSZIH7JWJU5,1,1.0,0.0,1,0.0,0.0,1
A38GBRWMMP0UI1,1,1.0,0.0,1,0.0,0.0,1
A38GZ9522SW4T3,1,1.0,0.0,1,0.0,0.0,1
A38HCBJDXTSWKK,2,0.015267175572519083,0.0,2,0.0,3120.0,131
A38IFC31823UST,1,1.0,0.0,1,0.0,0.0,1
A38IFPLTEGTWM6,1,1.0,0.0,1,0.0,0.0,1
A38IPXVQFX7KBP,1,1.0,0.0,1,0.0,0.0,1
A38IWCW17QMNI9,1,1.0,0.0,1,0.0,0.0,1
A38K3YPGRNGXGW,1,1.0,0.0,1,0.0,0.0,1
A38K8WFKSUTNJ2,1,1.0,0.0,1,0.0,0.0,1
A38L5I9MY8A959,1,1.0,0.0,1,0.0,0.0,1
A38LAEUSCK6Z7Z,1,1.0,0.0,1,0.0,0.0,1
A38LHIAC52T0UH,3,1.5,0.47140420652156073,3,0.0,12.0,2
A38LIND13AS5OI,1,1.0,0.0,1,0.0,0.0,1
A38LYJ7NQ65G5L,1,1.0,0.0,1,0.0,0.0,1
A38LYMP23O1111,1,1.0,0.0,1,0.0,0.0,1
A38M7PZ5DEOOCC,1,1.0,0.0,1,0.0,0.0,1
A38O4PIHV41EWX,1,1.0,0.0,1,0.0,0.0,1
A38ON1MOZNBCGE,1,1.0,0.0,1,0.0,0.0,1
A38ONUWY6M0KZU,1,1.0,0.0,1,0.0,0.0,1
A38Q2EI3LM24VT,1,1.0,0.0,1,0.0,0.0,1
A38Q75AJQ69TDO,2,0.047619047619047616,0.0,2,0.0,984.0,42
A38QEATH3NODFM,2,0.009950248756218905,0.0,2,0.0,4800.0,201
A38QGN16XWQ8SL,1,1.0,0.0,1,0.0,0.0,1
A38R4BGASLLTE1,1,1.0,0.0,1,0.0,0.0,1
A38RLBIN8LASPE,1,1.0,0.0,1,0.0,0.0,1
A38RMU1Y5TDP9,1,1.0,0.0,1,0.0,0.0,1
A38RS419QDS06O,1,1.0,0.0,1,0.0,0.0,1
A38SHOPZADNOLN,1,1.0,0.0,1,0.0,0.0,1
A38SK72V6NORUP,1,1.0,0.0,1,0.0,0.0,1
A38SN37XVGG1R7,1,1.0,0.0,1,0.0,0.0,1
A38T55CCT4B3E6,1,1.0,0.0,1,0.0,0.0,1
A38T7HEXGCAWJA,1,1.0,0.0,1,0.0,0.0,1
A38UKFBS0Y3KZY,1,1.0,0.0,1,0.0,0.0,1
A38VIVDARCVC1,1,1.0,0.0,1,0.0,0.0,1
A38VUSBYQZCKUQ,1,1.0,0.0,1,0.0,0.0,1
A38W29I8J03QW8,1,1.0,0.0,1,0.0,0.0,1
A38WJKB6YULQ6J,1,1.0,0.0,1,0.0,0.0,1
A38WNTZ2E1SNFW,1,1.0,0.0,1,0.0,0.0,1
A38WZ0ITR34AFN,1,1.0,0.0,1,0.0,0.0,1
A38X3FR7G0B6EN,1,1.0,0.0,1,0.0,0.0,1
A38X9XX2ZRR0ON,1,1.0,0.0,1,0.0,0.0,1
A38Y6WG21NAEMB,2,0.034482758620689655,0.0,2,0.0,1368.0,58
A38YN01J31JTBD,1,1.0,0.0,1,0.0,0.0,1
A38YWVKHDGWXFF,1,1.0,0.0,1,0.0,0.0,1
A38Z1QNI3H0JDB,1,1.0,0.0,1,0.0,0.0,1
A38ZKGP6U1QOF0,1,1.0,0.0,1,0.0,0.0,1
A38ZPLOD8GA3VJ,1,1.0,0.0,1,0.0,0.0,1
A38ZQZ8N7EDWQA,1,1.0,0.0,1,0.0,0.0,1
A3901UFHY19IGV,1,1.0,0.0,1,0.0,0.0,1
A390CDHLS6NHWP,1,1.0,0.0,1,0.0,0.0,1
A390KWCJRLHPOD,1,1.0,0.0,1,0.0,0.0,1
A390Y4PZY8XTYL,1,1.0,0.0,1,0.0,0.0,1
A391RJ8646SYY1,2,0.0006199628022318661,0.0,2,0.0,77400.0,3226
A391VSDDL0NTF4,1,1.0,0.0,1,0.0,0.0,1
A39239F78V03U4,3,0.012658227848101266,0.0,3,0.0,2832.0,237
A3923W0OJNGUHN,1,1.0,0.0,1,0.0,0.0,1
A392YS0W837HFU,1,1.0,0.0,1,0.0,0.0,1
A393ITXMCJFQFF,1,1.0,0.0,1,0.0,0.0,1
A393L8KPRNFKMU,1,1.0,0.0,1,0.0,0.0,1
A393VR8USGJSEO,1,1.0,0.0,1,0.0,0.0,1
A3945ZO3MNKVMO,1,1.0,0.0,1,0.0,0.0,1
A394KTQFK85XPW,1,1.0,0.0,1,0.0,0.0,1
A3956O40ZZYFMY,2,0.00315955766192733,0.0,2,0.0,15168.0,633
A395TYPUVG7KNR,1,1.0,0.0,1,0.0,0.0,1
A3963R7EPE3A7E,1,1.0,0.0,1,0.0,0.0,1
A3977M5S0GIG5H,1,1.0,0.0,1,0.0,0.0,1
A3992SE2YUH0B9,1,1.0,0.0,1,0.0,0.0,1
A399F6C7WP0NPG,1,1.0,0.0,1,0.0,0.0,1
A39AB1CZ74VSGG,1,1.0,0.0,1,0.0,0.0,1
A39ANGL5T77E0B,1,1.0,0.0,1,0.0,0.0,1
A39B0SSJKCS0WY,1,1.0,0.0,1,0.0,0.0,1
A39B4ZJFZRGX1I,1,1.0,0.0,1,0.0,0.0,1
A39C3BAC8J9KVA,1,1.0,0.0,1,0.0,0.0,1
A39CUQBMV62S5O,1,1.0,0.0,1,0.0,0.0,1
A39DPQ464LPGVP,1,1.0,0.0,1,0.0,0.0,1
A39DQIQ1GO2J4Y,1,1.0,0.0,1,0.0,0.0,1
A39DZU4YRGKWAG,3,3.0,0.0,3,0.0,0.0,1
A39EEI8WLCVVAJ,1,1.0,0.0,1,0.0,0.0,1
A39F5L16R1ATFS,1,1.0,0.0,1,0.0,0.0,1
A39F6S9OFDFF1N,1,1.0,0.0,1,0.0,0.0,1
A39F7XOVXQ0LZK,1,1.0,0.0,1,0.0,0.0,1
A39FKRQK3E8VZQ,1,1.0,0.0,1,0.0,0.0,1
A39FOHN4RAHGB6,1,1.0,0.0,1,0.0,0.0,1
A39G12JD41N65D,1,1.0,0.0,1,0.0,0.0,1
A39GD9S0DEQNLD,1,1.0,0.0,1,0.0,0.0,1
A39HB69V29EDTX,1,1.0,0.0,1,0.0,0.0,1
A39I7G8W0SSL9V,1,1.0,0.0,1,0.0,0.0,1
A39JC4OBLTFWYG,1,1.0,0.0,1,0.0,0.0,1
A39JL3OBJIBIX7,1,1.0,0.0,1,0.0,0.0,1
A39K52QDP4C3ZS,1,1.0,0.0,1,0.0,0.0,1
A39K7R4Y1ZD5SZ,2,0.04,0.0,2,0.0,1176.0,50
A39KBWLS6TURMR,1,1.0,0.0,1,0.0,0.0,1
A39KC1FTFJ6WE7,1,1.0,0.0,1,0.0,0.0,1
A39KES33IH1GXR,1,1.0,0.0,1,0.0,0.0,1
A39KGML5OYIU00,1,1.0,0.0,1,0.0,0.0,1
A39KOJG83K8F1U,1,1.0,0.0,1,0.0,0.0,1
A39KTSPC3MP53O,2,2.0,0.0,2,0.0,0.0,1
A39LPV21N28L0D,1,1.0,0.0,1,0.0,0.0,1
A39M6RURHUXPR,1,1.0,0.0,1,0.0,0.0,1
A39M7D6VKFKWRN,1,1.0,0.0,1,0.0,0.0,1
A39OM6SPWHS3FK,1,1.0,0.0,1,0.0,0.0,1
A39PXL8TQKMNRY,1,1.0,0.0,1,0.0,0.0,1
A39Q5JH09VUMR5,2,0.022988505747126436,0.0,2,0.0,2064.0,87
A39RHVY97AQINP,1,1.0,0.0,1,0.0,0.0,1
A39TSOLD1HTE8M,1,1.0,0.0,1,0.0,0.0,1
A39UWP91J5MQGE,1,1.0,0.0,1,0.0,0.0,1
A39V7MMKAIL55K,1,1.0,0.0,1,0.0,0.0,1
A39V9ZEGFFD7JB,1,1.0,0.0,1,0.0,0.0,1
A39VG5STMCQBI,1,1.0,0.0,1,0.0,0.0,1
A39VTD9COHHY34,1,1.0,0.0,1,0.0,0.0,1
A39W1MVZ5BYPSR,1,1.0,0.0,1,0.0,0.0,1
A39WALMR3G46FU,1,1.0,0.0,1,0.0,0.0,1
A39WL7TJZW0ALV,1,1.0,0.0,1,0.0,0.0,1
A39WT88YZXIJTB,1,1.0,0.0,1,0.0,0.0,1
A39Z1MT92AMF5E,1,1.0,0.0,1,0.0,0.0,1
A39Z4OU2C7ENWH,1,1.0,0.0,1,0.0,0.0,1
A3A0KPQ1458501,1,1.0,0.0,1,0.0,0.0,1
A3A0ULRM4SEHG3,1,1.0,0.0,1,0.0,0.0,1
A3A15L96IYUO6V,7,0.017994858611825194,0.5471008918031122,7,0.0,1552.0,389
A3A18QLK7CNIVX,1,1.0,0.0,1,0.0,0.0,1
A3A1B23YB8VB8X,1,1.0,0.0,1,0.0,0.0,1
A3A1ENOW12T0QY,1,1.0,0.0,1,0.0,0.0,1
A3A1JKH6FU935A,1,1.0,0.0,1,0.0,0.0,1
A3A276HARIYM4Y,2,0.2857142857142857,0.0,2,0.0,144.0,7
A3A2QISZ44247F,1,1.0,0.0,1,0.0,0.0,1
A3A2SZ8VFI6M00,1,1.0,0.0,1,0.0,0.0,1
A3A2Z3KKF6GEH,1,1.0,0.0,1,0.0,0.0,1
A3A36VG147MKYA,1,1.0,0.0,1,0.0,0.0,1
A3A3F5N7NZCVMT,1,1.0,0.0,1,0.0,0.0,1
A3A3LNDYHH53L0,1,1.0,0.0,1,0.0,0.0,1
A3A48XEYWLWH7T,2,0.15384615384615385,0.0,2,0.0,288.0,13
A3A4NX6KSX3Q8F,1,1.0,0.0,1,0.0,0.0,1
A3A4PWZFZU29MW,1,1.0,0.0,1,0.0,0.0,1
A3A4WASUJDYCE3,1,1.0,0.0,1,0.0,0.0,1
A3A4XDZBCJKIS9,1,1.0,0.0,1,0.0,0.0,1
A3A53X9NSO3M4Z,1,1.0,0.0,1,0.0,0.0,1
A3A55IAQ5UNIYW,2,0.04,0.0,2,0.0,1176.0,50
A3A57GX8FJ4QNQ,3,0.0010413051023950017,0.0,3,0.0,34560.0,2881
A3A59WOOIH35HF,1,1.0,0.0,1,0.0,0.0,1
A3A5JAWFOSZ5Y5,1,1.0,0.0,1,0.0,0.0,1
A3A5TZ3IHOOYM9,1,1.0,0.0,1,0.0,0.0,1
A3A5VMQMYTLXV9,1,1.0,0.0,1,0.0,0.0,1
A3A73UQRD23GVC,1,1.0,0.0,1,0.0,0.0,1
A3A7ZJ4QS65X15,1,1.0,0.0,1,0.0,0.0,1
A3A8EWK181RGFU,1,1.0,0.0,1,0.0,0.0,1
A3A95AGMVFVNAH,1,1.0,0.0,1,0.0,0.0,1
A3A9O355TNBWKK,2,0.010101010101010102,0.0,2,0.0,4728.0,198
A3AAL5TGOW29X3,2,0.008130081300813009,0.0,2,0.0,5880.0,246
A3AAP038P5FGSN,1,1.0,0.0,1,0.0,0.0,1
A3AD2Z84TP6P2S,1,1.0,0.0,1,0.0,0.0,1
A3ADJ00F29DU5I,1,1.0,0.0,1,0.0,0.0,1
A3ADZPLY7C1TQV,1,1.0,0.0,1,0.0,0.0,1
A3AE2N9PGYQU7L,1,1.0,0.0,1,0.0,0.0,1
A3AFDN9UFIHVN1,1,1.0,0.0,1,0.0,0.0,1
A3AFPQWM1RGSDE,1,1.0,0.0,1,0.0,0.0,1
A3AG0DHBLDYVPZ,2,0.047619047619047616,0.0,2,0.0,984.0,42
A3AGIOKDN01U4U,1,1.0,0.0,1,0.0,0.0,1
A3AGQAXTX6VRJ3,1,1.0,0.0,1,0.0,0.0,1
A3AGSFLNNIFKNJ,2,0.0010152284263959391,0.0,2,0.0,47256.0,1970
A3AGVFQM0TJJW4,1,1.0,0.0,1,0.0,0.0,1
A3AIEQAJMNVI6F,1,1.0,0.0,1,0.0,0.0,1
A3AIL332D1GIX5,1,1.0,0.0,1,0.0,0.0,1
A3AIM9XS17T39P,1,1.0,0.0,1,0.0,0.0,1
A3AK2R0N3CKTUP,1,1.0,0.0,1,0.0,0.0,1
A3AKVALGT4Y02G,1,1.0,0.0,1,0.0,0.0,1
A3ANBGDAJX55HD,1,1.0,0.0,1,0.0,0.0,1
A3ANRNLZ2LVM8J,1,1.0,0.0,1,0.0,0.0,1
A3AOGYPD6MVBYZ,1,1.0,0.0,1,0.0,0.0,1
A3APKVUOTQ20KQ,1,1.0,0.0,1,0.0,0.0,1
A3APPU8QXY4DFI,1,1.0,0.0,1,0.0,0.0,1
A3AQOHP0SK2JBY,1,1.0,0.0,1,0.0,0.0,1
A3ARNJ9NF0H6YD,1,1.0,0.0,1,0.0,0.0,1
A3ARPUKCI6R91Y,1,1.0,0.0,1,0.0,0.0,1
